"campaign_id","channel","region","month","fiscal_year","month_number","new_users","active_customers","orders","impressions","clicks","net_revenue","refund_leakage","gross_margin","marketing_spend","contribution_profit","roas","cac","gross_margin_pct","refund_rate_pct","revenue_per_customer"
"Meta_PROMO_7","Meta","EMEA","2024-11-01",2024,11,"17","133","254","121303","5050","45923.46","9528.50","15612.48","7249.30","6056.72","6.33","426.43","34.00","9.06","345.29"
"Meta_PROMO_7","Meta","EMEA","2024-12-01",2024,12,"25","140","225","177211","6354","39594.73","3599.20","12979.60","9052.38","1910.06","4.37","362.10","32.78","7.11","282.82"
"Meta_PROMO_7","Meta","EMEA","2025-01-01",2025,1,"14","83","128","102088","3108","32604.01","4478.37","9401.93","4419.72","3763.09","7.38","315.69","28.84","12.50","392.82"
"Meta_PROMO_7","Meta","EMEA","2025-02-01",2025,2,"27","82","134","94096","2910","21010.04","4084.01","6779.28","4279.40","1435.97","4.91","158.50","32.27","11.94","256.22"
"Meta_PROMO_7","Meta","EMEA","2025-03-01",2025,3,"17","86","135","121979","4047","28406.64","1364.94","9520.40","6074.09","2056.45","4.68","357.30","33.51","2.22","330.31"
"Meta_PROMO_7","Meta","EMEA","2025-04-01",2025,4,"23","83","137","146136","4163","23442.98","1229.93","8237.62","5805.73","1173.80","4.04","252.42","35.14","3.65","282.45"
"Meta_PROMO_7","Meta","EMEA","2025-05-01",2025,5,"19","104","171","124391","4060","28639.65","7531.20","9288.94","5791.90","2044.83","4.94","304.84","32.43","10.53","275.38"
"Meta_PROMO_7","Meta","EMEA","2025-06-01",2025,6,"20","91","177","110423","3702","31486.38","2339.44","10849.73","5183.05","4024.11","6.07","259.15","34.46","6.21","346.00"
"Meta_PROMO_7","Meta","EMEA","2025-07-01",2025,7,"29","98","168","92045","3355","35554.77","3266.62","11537.01","5078.89","4799.06","7.00","175.13","32.45","6.55","362.80"
"Meta_PROMO_7","Meta","EMEA","2025-08-01",2025,8,"28","112","218","103890","4141","41340.45","8265.04","13470.27","5793.19","5676.27","7.14","206.90","32.58","10.09","369.11"
"Meta_PROMO_7","Meta","EMEA","2025-09-01",2025,9,"27","117","199","135595","4273","31288.38","5524.36","11100.27","6230.27","3181.94","5.02","230.75","35.48","10.55","267.42"
"Meta_PROMO_7","Meta","EMEA","2025-10-01",2025,10,"31","145","311","135240","5047","49345.74","3156.11","16225.98","7184.10","6221.41","6.87","231.75","32.88","6.43","340.32"
"Meta_PROMO_7","Meta","EMEA","2025-11-01",2025,11,"44","238","558","166833","6450","92076.14","10503.47","32867.28","9236.92","18744.30","9.97","209.93","35.70","7.71","386.87"
"Meta_PROMO_7","Meta","EMEA","2025-12-01",2025,12,"37","268","770","190406","5686","132130.90","21591.90","45023.82","8331.80","29742.23","15.86","225.18","34.08","8.57","493.03"
"Meta_PROMO_7","Meta","LATAM","2023-01-01",2023,1,"9","3","5","38514","1317","397.24","323.35","132.06","1900.40","-1799.86","0.21","211.16","33.24","20.00","132.41"
"Meta_PROMO_7","Meta","LATAM","2023-02-01",2023,2,"3","7","17","36316","1111","1424.44","77.54","538.84","1607.17","-1197.37","0.89","535.72","37.83","5.88","203.49"
"Meta_PROMO_7","Meta","LATAM","2023-03-01",2023,3,"3","10","19","38086","1200","3017.67","0.00","905.48","1773.16","-1050.62","1.70","591.05","30.01","0.00","301.77"
"Meta_PROMO_7","Meta","LATAM","2023-04-01",2023,4,"7","11","31","43552","1498","4475.72","1613.71","1340.09","2180.02","-1085.77","2.05","311.43","29.94","12.90","406.88"
"Meta_PROMO_7","Meta","LATAM","2023-05-01",2023,5,"7","16","41","48222","1651","6097.54","336.07","2042.88","2339.83","-638.52","2.61","334.26","33.50","7.32","381.10"
"Meta_PROMO_7","Meta","LATAM","2023-06-01",2023,6,"4","19","52","46513","1473","5818.26","1146.61","1956.54","2125.27","-580.76","2.74","531.32","33.63","9.62","306.22"
"Meta_PROMO_7","Meta","LATAM","2023-07-01",2023,7,"3","16","41","40598","1434","5153.45","657.25","1799.13","1944.36","-498.50","2.65","648.12","34.91","2.44","322.09"
"Meta_PROMO_7","Meta","LATAM","2023-08-01",2023,8,"7","27","61","38411","1617","10197.24","905.05","3210.67","2335.69","339.99","4.37","333.67","31.49","8.20","377.68"
"Meta_PROMO_7","Meta","LATAM","2023-09-01",2023,9,"3","22","46","47336","1517","7531.54","268.34","2100.82","2247.25","-592.56","3.35","749.08","27.89","4.35","342.34"
"Meta_PROMO_7","Meta","LATAM","2023-10-01",2023,10,"7","21","34","57050","1975","5738.72","666.37","1629.26","2580.58","-1255.79","2.22","368.65","28.39","5.88","273.27"
"Meta_PROMO_7","Meta","LATAM","2023-11-01",2023,11,"7","39","103","60146","2141","13269.13","4066.29","4573.28","2806.50","965.00","4.73","400.93","34.47","10.68","340.23"
"Meta_PROMO_7","Meta","LATAM","2023-12-01",2023,12,"19","46","101","81447","2635","11021.18","1544.12","3648.43","3649.17","-890.26","3.02","192.06","33.10","5.94","239.59"
"Meta_PROMO_7","Meta","LATAM","2024-01-01",2024,1,"8","45","80","44090","1526","11323.48","2758.91","3653.14","2134.47","872.09","5.31","266.81","32.26","11.25","251.63"
"Meta_PROMO_7","Meta","LATAM","2024-02-01",2024,2,"6","39","90","34489","1119","12319.46","1148.20","3647.34","1707.45","1182.32","7.22","284.58","29.61","7.78","315.88"
"Meta_PROMO_7","Meta","LATAM","2024-03-01",2024,3,"8","39","75","46905","1564","12938.38","1814.28","3709.31","2290.42","762.98","5.65","286.30","28.67","6.67","331.75"
"Meta_PROMO_7","Meta","LATAM","2024-04-01",2024,4,"5","37","73","48111","1558","7939.14","1132.95","2799.50","2410.22","-180.71","3.29","482.04","35.26","6.85","214.57"
"Meta_PROMO_7","Meta","LATAM","2024-05-01",2024,5,"9","47","85","58104","1800","12249.31","905.58","3860.99","2486.15","653.15","4.93","276.24","31.52","5.88","260.62"
"Meta_PROMO_7","Meta","LATAM","2024-06-01",2024,6,"9","44","87","46898","1782","9240.23","1567.75","3289.08","2739.99","-164.13","3.37","304.44","35.60","5.75","210.01"
"Meta_PROMO_7","Meta","LATAM","2024-07-01",2024,7,"9","51","85","48117","1621","7991.21","1513.26","2921.48","2230.08","31.65","3.58","247.79","36.56","7.06","156.69"
"Meta_PROMO_7","Meta","LATAM","2024-08-01",2024,8,"9","44","80","53493","1806","10239.64","973.15","3412.31","2670.50","54.91","3.83","296.72","33.32","2.50","232.72"
"Meta_PROMO_7","Meta","LATAM","2024-09-01",2024,9,"6","45","73","43740","1760","7991.56","1089.43","2755.10","2554.59","-417.77","3.13","425.77","34.48","5.48","177.59"
"Meta_PROMO_7","Meta","LATAM","2024-10-01",2024,10,"20","51","90","62701","2026","9767.87","931.84","3258.45","2961.05","-439.81","3.30","148.05","33.36","7.78","191.53"
"Meta_PROMO_7","Meta","LATAM","2024-11-01",2024,11,"14","95","207","64360","2268","31071.05","5360.73","9858.03","3187.22","4888.52","9.75","227.66","31.73","7.25","327.06"
"Meta_PROMO_7","Meta","LATAM","2024-12-01",2024,12,"12","88","203","67923","2643","26726.69","2295.28","8401.94","3664.49","2997.59","7.29","305.37","31.44","7.88","303.71"
"Meta_PROMO_7","Meta","LATAM","2025-01-01",2025,1,"13","59","107","56147","1583","14666.03","1091.30","4794.33","2292.68","1554.66","6.40","176.36","32.69","3.74","248.58"
"Meta_PROMO_7","Meta","LATAM","2025-02-01",2025,2,"7","54","91","38501","1214","12437.13","1741.33","3757.98","1844.86","1100.97","6.74","263.55","30.22","6.59","230.32"
"Meta_PROMO_7","Meta","LATAM","2025-03-01",2025,3,"11","73","149","44365","1630","15899.49","1809.15","5457.57","2556.62","1654.84","6.22","232.42","34.33","10.07","217.80"
"Meta_PROMO_7","Meta","LATAM","2025-04-01",2025,4,"12","61","89","53385","2093","8630.10","1678.57","2905.11","2910.74","-730.49","2.96","242.56","33.66","5.62","141.48"
"Meta_PROMO_7","Meta","LATAM","2025-05-01",2025,5,"6","55","106","58234","1977","7935.80","2646.78","3078.12","2824.14","-567.75","2.81","470.69","38.79","8.49","144.29"
"Meta_PROMO_7","Meta","LATAM","2025-06-01",2025,6,"11","60","123","58080","1942","16581.47","654.89","5339.28","2787.66","1454.66","5.95","253.42","32.20","5.69","276.36"
"Meta_PROMO_7","Meta","LATAM","2025-07-01",2025,7,"12","60","104","72478","2385","9640.51","1382.99","3578.55","3063.33","-327.49","3.15","255.28","37.12","5.77","160.68"
"Meta_PROMO_7","Meta","LATAM","2025-08-01",2025,8,"10","70","126","58602","2011","14722.74","2983.37","4749.46","3004.62","740.35","4.90","300.46","32.26","11.11","210.32"
"Meta_PROMO_7","Meta","LATAM","2025-09-01",2025,9,"8","70","151","50673","2166","18175.08","2192.87","6035.89","3087.59","1673.67","5.89","385.95","33.21","9.27","259.64"
"Meta_PROMO_7","Meta","LATAM","2025-10-01",2025,10,"11","63","112","61184","2100","14554.13","760.35","4846.92","2872.46","979.66","5.07","261.13","33.30","2.68","231.02"
"Meta_PROMO_7","Meta","LATAM","2025-11-01",2025,11,"10","123","281","84934","2968","30489.36","4868.01","10340.82","4360.93","3682.52","6.99","436.09","33.92","8.19","247.88"
"Meta_PROMO_7","Meta","LATAM","2025-12-01",2025,12,"24","128","355","83198","2930","39876.75","4325.54","13924.74","3970.37","6989.78","10.04","165.43","34.92","6.20","311.54"
"Meta_PROMO_7","Meta","North America","2023-01-01",2023,1,"7","2","2","83914","2706","99.33","0.00","59.46","3651.80","-3612.59","0.03","521.69","59.86","0.00","49.67"
"Meta_PROMO_7","Meta","North America","2023-02-01",2023,2,"11","6","18","64355","2200","4937.51","509.10","1360.99","3365.47","-2176.55","1.47","305.95","27.56","16.67","822.92"
"Meta_PROMO_7","Meta","North America","2023-03-01",2023,3,"15","15","22","85938","3169","3456.73","91.04","1242.07","4644.17","-3572.28","0.74","309.61","35.93","4.55","230.45"
"Meta_PROMO_7","Meta","North America","2023-04-01",2023,4,"15","20","33","109161","3384","6933.07","1629.27","2053.25","4807.27","-3015.21","1.44","320.48","29.62","15.15","346.65"
"Meta_PROMO_7","Meta","North America","2023-05-01",2023,5,"21","31","47","131941","4118","9192.61","1532.69","2977.67","5505.74","-2973.37","1.67","262.18","32.39","12.77","296.54"
"Meta_PROMO_7","Meta","North America","2023-06-01",2023,6,"14","36","64","113205","3823","17599.48","302.82","4826.74","5086.51","-907.78","3.46","363.32","27.43","4.69","488.87"
"Meta_PROMO_7","Meta","North America","2023-07-01",2023,7,"16","41","77","94383","3472","13871.20","1662.74","5056.73","5093.03","-758.95","2.72","318.31","36.45","5.19","338.32"
"Meta_PROMO_7","Meta","North America","2023-08-01",2023,8,"29","54","84","109154","3309","13159.38","399.64","5011.83","4677.77","-425.26","2.81","161.30","38.09","5.95","243.69"
"Meta_PROMO_7","Meta","North America","2023-09-01",2023,9,"14","60","109","112373","3724","23418.52","2140.29","8172.42","5448.89","1678.61","4.30","389.21","34.90","5.50","390.31"
"Meta_PROMO_7","Meta","North America","2023-10-01",2023,10,"18","60","83","141743","4768","14759.22","2902.22","5629.85","6826.52","-1913.80","2.16","379.25","38.14","10.84","245.99"
"Meta_PROMO_7","Meta","North America","2023-11-01",2023,11,"35","97","172","170330","4937","36219.31","9628.07","12288.89","6710.54","4028.60","5.40","191.73","33.93","13.95","373.39"
"Meta_PROMO_7","Meta","North America","2023-12-01",2023,12,"41","102","187","166893","5541","43646.72","6064.58","14436.19","7851.62","4854.16","5.56","191.50","33.08","10.70","427.91"
"Meta_PROMO_7","Meta","North America","2024-01-01",2024,1,"25","89","147","97063","3604","33639.46","10004.22","10508.80","5154.90","3942.09","6.53","206.20","31.24","11.56","377.97"
"Meta_PROMO_7","Meta","North America","2024-02-01",2024,2,"12","94","145","89849","3259","24012.89","7558.27","8034.34","4506.78","2243.57","5.33","375.57","33.46","11.03","255.46"
"Meta_PROMO_7","Meta","North America","2024-03-01",2024,3,"24","74","114","106492","3829","24612.28","2074.67","7766.48","5773.98","863.16","4.26","240.58","31.56","8.77","332.60"
"Meta_PROMO_7","Meta","North America","2024-04-01",2024,4,"17","93","130","120406","3906","26191.97","3668.78","8960.16","6079.74","1675.35","4.31","357.63","34.21","9.23","281.63"
"Meta_PROMO_7","Meta","North America","2024-05-01",2024,5,"26","98","133","104430","3797","25379.15","8785.14","8671.09","6016.41","1498.56","4.22","231.40","34.17","10.53","258.97"
"Meta_PROMO_7","Meta","North America","2024-06-01",2024,6,"25","90","129","138204","4442","32988.42","4059.38","10072.91","6070.10","2765.06","5.43","242.80","30.53","11.63","366.54"
"Meta_PROMO_7","Meta","North America","2024-07-01",2024,7,"18","91","131","116088","4005","20893.68","6478.03","7906.16","5801.42","971.77","3.60","322.30","37.84","9.92","229.60"
"Meta_PROMO_7","Meta","North America","2024-08-01",2024,8,"30","98","145","143721","5134","32498.28","4531.81","10976.13","6943.31","2685.57","4.68","231.44","33.77","9.66","331.62"
"Meta_PROMO_7","Meta","North America","2024-09-01",2024,9,"21","86","126","164719","5309","27364.92","5486.79","8563.77","7408.75","-2.23","3.69","352.80","31.29","9.52","318.20"
"Meta_PROMO_7","Meta","North America","2024-10-01",2024,10,"29","100","151","159664","5130","34372.35","3379.42","11104.77","7240.92","2412.18","4.75","249.69","32.31","7.28","343.72"
"Meta_PROMO_7","Meta","North America","2024-11-01",2024,11,"37","179","300","193399","6720","60855.10","15912.50","20109.46","9219.14","8226.92","6.60","249.17","33.04","12.33","339.97"
"Meta_PROMO_7","Meta","North America","2024-12-01",2024,12,"36","195","316","244747","6665","64818.22","8650.70","21229.64","9782.01","8445.10","6.63","271.72","32.75","6.96","332.40"
"Meta_PROMO_7","Meta","North America","2025-01-01",2025,1,"24","107","161","104536","3869","34838.12","5994.19","11236.71","5989.17","3725.97","5.82","249.55","32.25","10.56","325.59"
"Meta_PROMO_7","Meta","North America","2025-02-01",2025,2,"31","120","178","109584","3769","34697.19","6080.80","11805.46","5355.54","4828.20","6.48","172.76","34.02","11.24","289.14"
"Meta_PROMO_7","Meta","North America","2025-03-01",2025,3,"22","134","218","138777","4984","47528.53","6781.02","16001.89","7080.21","6816.28","6.71","321.83","33.67","8.72","354.69"
"Meta_PROMO_7","Meta","North America","2025-04-01",2025,4,"26","127","187","156281","5639","40597.71","7818.94","14033.48","7872.44","4405.87","5.16","302.79","34.57","11.23","319.67"
"Meta_PROMO_7","Meta","North America","2025-05-01",2025,5,"23","133","191","159928","5088","43121.71","5203.76","13884.45","7910.77","4200.93","5.45","343.95","32.20","10.47","324.22"
"Meta_PROMO_7","Meta","North America","2025-06-01",2025,6,"21","110","180","153577","4955","37429.50","12336.62","12306.65","6799.53","3905.94","5.50","323.79","32.88","13.33","340.27"
"Meta_PROMO_7","Meta","North America","2025-07-01",2025,7,"23","128","223","161327","5041","54840.98","11834.92","17247.82","7013.98","8009.58","7.82","304.96","31.45","7.17","428.45"
"Meta_PROMO_7","Meta","North America","2025-08-01",2025,8,"21","114","186","114782","4703","38756.45","11010.17","13304.08","6714.41","4854.51","5.77","319.73","34.33","11.29","339.97"
"Meta_PROMO_7","Meta","North America","2025-09-01",2025,9,"21","125","209","143498","4382","44508.68","11585.87","13994.59","6323.40","5755.08","7.04","301.11","31.44","10.53","356.07"
"Meta_PROMO_7","Meta","North America","2025-10-01",2025,10,"33","144","252","184328","6259","49667.32","8207.60","16726.83","9614.89","4777.00","5.17","291.36","33.68","8.33","344.91"
"Meta_PROMO_7","Meta","North America","2025-11-01",2025,11,"50","246","542","189477","6940","124563.65","26028.88","39643.53","9926.31","24651.55","12.55","198.53","31.83","11.44","506.36"
"Meta_PROMO_7","Meta","North America","2025-12-01",2025,12,"32","294","739","245950","7614","179400.43","31356.93","56180.71","10504.83","38674.40","17.08","328.28","31.32","10.42","610.21"
"Meta_PROMO_8","Meta","APAC","2023-01-01",2023,1,"8","1","1","65178","2377","310.72","0.00","136.96","3091.87","-2964.09","0.10","386.48","44.08","0.00","310.72"
"Meta_PROMO_8","Meta","APAC","2023-02-01",2023,2,"6","3","4","58350","1878","306.71","0.00","121.06","2819.63","-2723.20","0.11","469.94","39.47","0.00","102.24"
"Meta_PROMO_8","Meta","APAC","2023-03-01",2023,3,"11","11","18","73188","2656","2655.65","209.97","960.01","3950.06","-3151.71","0.67","359.10","36.15","11.11","241.42"
"Meta_PROMO_8","Meta","APAC","2023-04-01",2023,4,"11","16","27","83677","2589","3451.18","0.00","1183.94","3595.28","-2651.18","0.96","326.84","34.31","0.00","215.70"
"Meta_PROMO_8","Meta","APAC","2023-05-01",2023,5,"8","15","29","82848","2711","3140.46","586.30","1115.94","4040.32","-3155.88","0.78","505.04","35.53","10.34","209.36"
"Meta_PROMO_8","Meta","APAC","2023-06-01",2023,6,"11","25","33","76522","2718","8150.24","620.69","2324.22","3968.77","-1963.98","2.05","360.80","28.52","6.06","326.01"
"Meta_PROMO_8","Meta","APAC","2023-07-01",2023,7,"8","21","29","66161","2279","8062.99","0.00","2365.11","3419.20","-1344.80","2.36","427.40","29.33","0.00","383.95"
"Meta_PROMO_8","Meta","APAC","2023-08-01",2023,8,"7","19","26","84009","2701","4167.93","0.00","1412.64","3604.03","-2427.26","1.16","514.86","33.89","0.00","219.36"
"Meta_PROMO_8","Meta","APAC","2023-09-01",2023,9,"11","19","33","101251","3123","7726.40","3696.87","2060.22","4227.50","-2491.08","1.83","384.32","26.66","9.09","406.65"
"Meta_PROMO_8","Meta","APAC","2023-10-01",2023,10,"20","26","32","98492","3736","4673.64","397.49","1668.05","5035.41","-3639.70","0.93","251.77","35.69","6.25","179.76"
"Meta_PROMO_8","Meta","APAC","2023-11-01",2023,11,"12","47","87","113372","3828","20615.20","1015.65","6188.67","5512.18","-258.17","3.74","459.35","30.02","2.30","438.62"
"Meta_PROMO_8","Meta","APAC","2023-12-01",2023,12,"18","61","107","130012","3926","19647.89","4855.38","5537.84","5619.80","-1032.49","3.50","312.21","28.19","9.35","322.10"
"Meta_PROMO_8","Meta","APAC","2024-01-01",2024,1,"10","41","56","88390","2867","9675.39","3046.24","3424.02","4237.26","-1329.20","2.28","423.73","35.39","5.36","235.99"
"Meta_PROMO_8","Meta","APAC","2024-02-01",2024,2,"7","38","60","74467","2435","7961.93","364.86","2651.55","3432.91","-1314.00","2.32","490.42","33.30","3.33","209.52"
"Meta_PROMO_8","Meta","APAC","2024-03-01",2024,3,"8","42","66","88163","2849","11585.76","869.33","3858.79","4193.67","-937.53","2.76","524.21","33.31","3.03","275.85"
"Meta_PROMO_8","Meta","APAC","2024-04-01",2024,4,"7","36","61","101101","3088","9141.85","1765.48","3036.18","4353.56","-1892.31","2.10","621.94","33.21","4.92","253.94"
"Meta_PROMO_8","Meta","APAC","2024-05-01",2024,5,"15","39","66","101834","3491","12486.97","681.83","3863.96","4955.32","-1710.83","2.52","330.35","30.94","3.03","320.18"
"Meta_PROMO_8","Meta","APAC","2024-06-01",2024,6,"13","43","75","90664","3343","9099.84","1917.90","3281.47","4859.88","-2217.56","1.87","373.84","36.06","10.67","211.62"
"Meta_PROMO_8","Meta","APAC","2024-07-01",2024,7,"13","55","75","88833","3287","11541.98","901.63","3826.12","4732.98","-1563.82","2.44","364.08","33.15","6.67","209.85"
"Meta_PROMO_8","Meta","APAC","2024-08-01",2024,8,"5","48","74","85536","3066","10460.77","880.08","3532.93","4465.74","-1551.19","2.34","893.15","33.77","8.11","217.93"
"Meta_PROMO_8","Meta","APAC","2024-09-01",2024,9,"7","46","66","101279","3706","10566.19","0.00","3602.03","4723.37","-1736.43","2.24","674.77","34.09","0.00","229.70"
"Meta_PROMO_8","Meta","APAC","2024-10-01",2024,10,"15","52","78","118145","3940","15089.54","926.30","5061.22","5407.20","-1105.58","2.79","360.48","33.54","5.13","290.18"
"Meta_PROMO_8","Meta","APAC","2024-11-01",2024,11,"21","92","151","139720","5051","21768.85","4354.44","7241.49","7102.32","-1234.46","3.07","338.21","33.27","7.28","236.62"
"Meta_PROMO_8","Meta","APAC","2024-12-01",2024,12,"13","86","141","152220","4787","23376.05","4544.47","7930.66","6706.91","-11.54","3.49","515.92","33.93","8.51","271.81"
"Meta_PROMO_8","Meta","APAC","2025-01-01",2025,1,"9","60","88","90836","3012","12905.03","928.71","4226.39","4569.33","-1083.37","2.82","507.70","32.75","5.68","215.08"
"Meta_PROMO_8","Meta","APAC","2025-02-01",2025,2,"6","53","68","71689","2718","14610.56","346.88","4384.43","3906.26","-135.56","3.74","651.04","30.01","2.94","275.67"
"Meta_PROMO_8","Meta","APAC","2025-03-01",2025,3,"16","56","86","97406","3299","24041.13","2244.29","6861.69","4844.08","1120.57","4.96","302.76","28.54","6.98","429.31"
"Meta_PROMO_8","Meta","APAC","2025-04-01",2025,4,"12","60","84","96964","3887","15782.97","1172.43","4910.77","5090.93","-968.17","3.10","424.24","31.11","7.14","263.05"
"Meta_PROMO_8","Meta","APAC","2025-05-01",2025,5,"20","54","81","99674","3832","11324.67","1428.45","3907.76","5845.40","-2605.93","1.94","292.27","34.51","6.17","209.72"
"Meta_PROMO_8","Meta","APAC","2025-06-01",2025,6,"16","59","78","123000","3793","10473.03","1999.37","3833.60","5048.81","-1849.99","2.07","315.55","36.60","12.82","177.51"
"Meta_PROMO_8","Meta","APAC","2025-07-01",2025,7,"22","59","93","107511","3548","13426.98","2504.10","5114.90","5012.75","-703.98","2.68","227.85","38.09","7.53","227.58"
"Meta_PROMO_8","Meta","APAC","2025-08-01",2025,8,"15","62","92","107044","3903","14630.49","1242.96","4988.37","5406.71","-1263.27","2.71","360.45","34.10","4.35","235.98"
"Meta_PROMO_8","Meta","APAC","2025-09-01",2025,9,"14","68","107","120675","4275","14805.77","1367.77","5372.17","6007.89","-1560.58","2.46","429.14","36.28","4.67","217.73"
"Meta_PROMO_8","Meta","APAC","2025-10-01",2025,10,"16","70","103","130730","4787","16526.56","958.83","5756.28","7002.68","-2128.81","2.36","437.67","34.83","7.77","236.09"
"Meta_PROMO_8","Meta","APAC","2025-11-01",2025,11,"20","128","255","130246","4987","44808.37","3505.87","14270.03","7212.25","4779.33","6.21","360.61","31.85","6.27","350.07"
"Meta_PROMO_8","Meta","APAC","2025-12-01",2025,12,"24","130","303","155619","5420","48796.11","5782.64","15883.67","8161.32","5065.06","5.98","340.06","32.55","8.91","375.35"
"Meta_PROMO_8","Meta","EMEA","2023-01-01",2023,1,"7","2","2","99360","3276","1176.74","0.00","251.44","4533.35","-4307.63","0.26","647.62","21.37","0.00","588.37"
"Meta_PROMO_8","Meta","EMEA","2023-02-01",2023,2,"9","2","4","88208","2874","2481.54","299.09","430.25","3844.77","-3464.28","0.65","427.20","17.34","25.00","1240.77"
"Meta_PROMO_8","Meta","EMEA","2023-03-01",2023,3,"4","11","15","90555","3473","2008.13","0.00","885.05","4839.63","-4087.32","0.41","1209.91","44.07","0.00","182.56"
"Meta_PROMO_8","Meta","EMEA","2023-04-01",2023,4,"10","10","16","82352","3154","1567.94","0.00","660.98","4517.79","-3989.99","0.35","451.78","42.16","0.00","156.79"
"Meta_PROMO_8","Meta","EMEA","2023-05-01",2023,5,"10","13","18","95404","3804","7698.07","2293.45","1996.39","5245.00","-3462.72","1.47","524.50","25.93","11.11","592.16"
"Meta_PROMO_8","Meta","EMEA","2023-06-01",2023,6,"9","14","24","103313","3928","6200.13","561.70","2307.42","5560.84","-3512.12","1.11","617.87","37.22","8.33","442.87"
"Meta_PROMO_8","Meta","EMEA","2023-07-01",2023,7,"10","21","32","105445","3584","6716.27","1729.30","1917.76","4704.80","-3073.36","1.43","470.48","28.55","15.63","319.82"
"Meta_PROMO_8","Meta","EMEA","2023-08-01",2023,8,"15","22","29","117523","3945","6105.47","612.90","2098.57","5188.26","-3357.60","1.18","345.88","34.37","13.79","277.52"
"Meta_PROMO_8","Meta","EMEA","2023-09-01",2023,9,"13","22","35","113062","3416","7711.06","2182.88","2248.68","4973.91","-3050.45","1.55","382.61","29.16","14.29","350.50"
"Meta_PROMO_8","Meta","EMEA","2023-10-01",2023,10,"13","27","44","115363","4053","8373.39","2824.04","2978.05","5658.40","-3071.01","1.48","435.26","35.57","9.09","310.13"
"Meta_PROMO_8","Meta","EMEA","2023-11-01",2023,11,"14","49","82","172735","5492","13947.51","2665.52","5220.94","7552.47","-3053.75","1.85","539.46","37.43","8.54","284.64"
"Meta_PROMO_8","Meta","EMEA","2023-12-01",2023,12,"13","47","70","138028","5184","15246.79","1866.76","4716.62","7608.02","-3556.12","2.00","585.23","30.94","5.71","324.40"
"Meta_PROMO_8","Meta","EMEA","2024-01-01",2024,1,"8","26","36","107020","3747","6126.28","2036.74","2412.12","5222.25","-3098.29","1.17","652.78","39.37","8.33","235.63"
"Meta_PROMO_8","Meta","EMEA","2024-02-01",2024,2,"14","30","38","97580","3084","8798.80","772.63","2996.73","4064.71","-1422.65","2.16","290.34","34.06","10.53","293.29"
"Meta_PROMO_8","Meta","EMEA","2024-03-01",2024,3,"12","40","52","113294","3943","11040.49","2350.43","3317.25","5555.33","-2730.17","1.99","462.94","30.05","7.69","276.01"
"Meta_PROMO_8","Meta","EMEA","2024-04-01",2024,4,"12","32","44","117369","4310","10236.47","2449.04","3260.08","5697.56","-2844.62","1.80","474.80","31.85","11.36","319.89"
"Meta_PROMO_8","Meta","EMEA","2024-05-01",2024,5,"12","29","34","113777","4022","5245.77","823.63","1987.78","5965.37","-4286.33","0.88","497.11","37.89","11.76","180.89"
"Meta_PROMO_8","Meta","EMEA","2024-06-01",2024,6,"11","40","53","117268","4024","11941.40","2558.83","3906.37","5702.41","-2293.96","2.09","518.40","32.71","13.21","298.54"
"Meta_PROMO_8","Meta","EMEA","2024-07-01",2024,7,"13","34","52","118532","4298","15457.21","525.25","4890.33","6216.20","-1892.85","2.49","478.17","31.64","5.77","454.62"
"Meta_PROMO_8","Meta","EMEA","2024-08-01",2024,8,"13","29","45","144956","4414","14210.14","4522.00","4079.66","6335.44","-2730.30","2.24","487.34","28.71","13.33","490.00"
"Meta_PROMO_8","Meta","EMEA","2024-09-01",2024,9,"13","40","53","155926","4970","11068.36","2015.12","3870.27","6675.12","-3314.99","1.66","513.47","34.97","11.32","276.71"
"Meta_PROMO_8","Meta","EMEA","2024-10-01",2024,10,"21","41","60","151799","5637","12285.36","390.46","4310.96","7876.29","-4132.52","1.56","375.06","35.09","1.67","299.64"
"Meta_PROMO_8","Meta","EMEA","2024-11-01",2024,11,"24","76","110","217266","6724","35898.48","2045.46","10279.09","9036.14","57.44","3.97","376.51","28.63","8.18","472.35"
"Meta_PROMO_8","Meta","EMEA","2024-12-01",2024,12,"24","102","140","204068","7222","26933.91","5168.38","9340.93","9613.98","-1555.41","2.80","400.58","34.68","7.86","264.06"
"Meta_PROMO_8","Meta","EMEA","2025-01-01",2025,1,"10","59","76","120241","3867","16491.88","3184.30","4980.78","5717.99","-1449.37","2.88","571.80","30.20","6.58","279.52"
"Meta_PROMO_8","Meta","EMEA","2025-02-01",2025,2,"15","46","62","112902","3683","13033.42","3018.84","4503.27","4934.67","-1014.05","2.64","328.98","34.55","11.29","283.34"
"Meta_PROMO_8","Meta","EMEA","2025-03-01",2025,3,"17","52","61","140227","4714","11844.17","1265.36","3938.47","7001.81","-3632.65","1.69","411.87","33.25","3.28","227.77"
"Meta_PROMO_8","Meta","EMEA","2025-04-01",2025,4,"16","61","81","151581","4710","17969.46","3977.27","6040.11","6463.73","-1169.54","2.78","403.98","33.61","11.11","294.58"
"Meta_PROMO_8","Meta","EMEA","2025-05-01",2025,5,"14","56","77","173889","5180","16201.62","2477.70","6302.67","6991.33","-1461.54","2.32","499.38","38.90","7.79","289.31"
"Meta_PROMO_8","Meta","EMEA","2025-06-01",2025,6,"15","64","76","136396","4998","15261.37","711.84","4667.11","7095.80","-3112.55","2.15","473.05","30.58","6.58","238.46"
